order_id,customer_id,order_status,payment_value,payment_value_clp
f63be24880200ae32aa24f5b458a3dc3,a6954f48f5d8a0dcbad1a0921109cb56,unavailable,147.99,25916.452770000004
b4ef4b05fef13db5a94b0ccd497c521c,046a5261421159f926af159485832725,unavailable,119.18,20871.159140000003
92a195ed387f8e7f9151eae7a7ec13f0,2d0bbea838dedd5022a15742a420cb8b,unavailable,291.63,51071.12049
52dfaf3e430903d40571c0eb44d324b5,c778549cf25c2a4fb1b3a5e1874c91e9,unavailable,123.44,21617.18312
adf5a3d223336c6b7965f3027bb7ddc2,6c40dd1882be5ee6caadaa356563ef0d,unavailable,75.44,13211.279120000001
cdf36cd4632fe33085adec5cf3d6b306,c442e46ad092c69ea8db9cbe7b8f6e14,unavailable,6.86,1201.3437800000002
05e8a1fd3d354369a3de6e7230a3651f,6fc1bac3e55ec9c69f1f65253026ffdb,unavailable,43.18,7561.811140000001
791d454dd290baaf30d599c6183d7489,556b350ff8b8954e863415703f9b58cd,unavailable,51.38,8997.81974
f8303e6eff198d1749d04649a1eb2bb6,4569e86ad4faba51cadc49ea1657ac3a,unavailable,40.51,7094.232730000001
6e7f938e1ebc4eb4b205b2ad66c5525d,d64eb944d3fef8d269de717e4bc2d56c,unavailable,402.06,70409.95338
aaab15da689073f8f9aa978a390a69d1,df20748206e4b865b2f14a5eabbfcf34,unavailable,210.09,36791.59107
50bb0c134ee3365dd06e13da6cda15fe,95cf2f1f5ef26bb509b276c5f7037646,unavailable,23.57,4127.64911
b2fc127731e4fc8f7bd2d2c1898e59ca,75d14995c7fd07f2b9b0410b42f7a155,unavailable,152.41,26690.496430000003
f05fbff4a434f4d0c1e09000bf45f06f,dc707154393bfd176a45a7bdd7e496a0,unavailable,84.92,14871.445160000001
1f5833c59dc618d2d3b9072f51195d16,b80bd8f1a8e34a499fadfc76d91ed42d,unavailable,136.04,23823.732920000002
8a20e2954602a0738f264299255fd5af,36ecc6ff2c4a59fd150e9524b12b9259,unavailable,46.78,8192.25394
a84212c880e5635e2a0888ba25c027c7,c9f3088ce9c367359bf7c688da45a639,unavailable,96.49,16897.618270000003
1c7c8ab324927f5b6e52338bd110bef4,95b1767df51d6fa09402267d8de314df,unavailable,824.0,144301.352
1770ee9dc600eccda7bfb6c56562b91d,c17bfc06e780f1956ebe2659b2a90caa,unavailable,120.38,21081.30674
2429083883078c31cf2337ce0dd425ee,5aa462ca54e8b4d65747f7987eb80e25,unavailable,331.69,58086.54787000001
ad9a8214948a5bbd4fa03af2ea598a20,921e7175793c295e163d9bd7c8b1c1ee,unavailable,340.2,59576.844600000004
9a31fd9d697e9670777501f720773fd9,c0a4ca941f313300f1694f4ab73b3651,unavailable,1191.5,208659.05450000003
8256266a3e79c5c11593977b92fe7b1a,74f388d7c1757feb7cfd8bc9efc7a78c,unavailable,0.84,147.10332
e9e56ab7d8e993bda2988ed430524126,e897805b8661b837d4f0ec8dc77106f2,unavailable,124.73,21843.091790000002
127f8f54e84665683a3c9bde5b3e768c,1396bd8f880391136e575e2176f68157,unavailable,94.21,16498.33783
484ce4bf2067023e5184d003c41eb07a,3e1e323e9d4c48ff9556143e9a32a3db,unavailable,74.44,13036.156120000001
9d4e334ddde795cd4fbee24dc4b68cfe,63531fc8d878fe9a0ac4fd07a4d8a7b1,unavailable,160.68,28138.763640000005
42202323e8e5319c107e361d55ad0de6,922122af0fe111255b865b3006695937,unavailable,73.71,12908.31633
e51a8e1d0f0a0cc6eae0b605b53cf9ed,2a7e297b30ff4a624ad2d5dda5b9484a,unavailable,131.01,22942.86423
81997644995458a01126899a96832353,956b08173d0a9611b85f9ec0034944e1,unavailable,162.45,28448.731350000002
9e99d220ca1057d22b317d36cf203620,60ff6e09a676bfa797f0ae3f1282ce4d,unavailable,160.76,28152.77348
cdf36cd4632fe33085adec5cf3d6b306,c442e46ad092c69ea8db9cbe7b8f6e14,unavailable,15.88,2780.9532400000003
f2a335c81aebf64a9a4309436e7af4a8,cca8b12b9e669afd8a28ff57fd5c5e75,unavailable,382.39,66965.28397
04b8c60eb3cceaecde917716daa30bde,a6a3ccd6981f76577a6cfcac362430b2,unavailable,61.05,10691.25915
6cf5c427fb11bc5fe8abefa86aa7ba0b,91ac14a1e50bc022eeecf0c2ba37006a,unavailable,131.78,23077.708940000004
8e96b092573364fa542b5c5fb3a9d9a3,dacbd51de638539d7336ad7b85a46cba,unavailable,718.88,125892.42224000001
e8df0b08b2d6162f2a109f931d0774b6,9d0d0f4397e1a7210fd1d0bca983843a,unavailable,236.03,41334.28169
2b3d870a4d670c91f15668cea4fe3aa5,a897d52db6440afe445137c35a4add64,unavailable,178.9,31329.504700000005
cfbf015b7e4efd77c1a2ee7e337aea60,edcf7a40177860129f595fbc4d202a91,unavailable,68.04,11915.368920000003
73628c6d02ed8f6134d9752cd7b83c2a,062e59339246c68be51348578038f24e,unavailable,226.23,39618.076290000005
32c75dfb830b25a968cfd39e54d315a3,08c93b091ea536bc40e8e9436c24f7cd,unavailable,104.63,18323.11949
0bde826daa0bd10393e958cf5d69dd26,dc9e4413d260758a6e889a0f87aefa7d,unavailable,29.96,5246.685080000001
8b08f0e729f58529ed03e763270f78d5,1761db2f0d235bbfa1c281093198af0c,unavailable,136.5,23904.289500000003
5d80dfb48f5c62fe1cbd194b1b6f57bd,925c3bfb7984d673dbd8f1bb68d0f950,unavailable,31.93,5591.677390000001
40fd591202d04d78c987cfc6990ad237,1f4eae24bba3f706b3f8db9a4cc8c950,unavailable,75.06,13144.732380000001
d9091cd1d6e36cfcebc8b01aab81eff8,f58997d56b1cf164d4fb0518c0574422,unavailable,171.34,30005.574820000005
fbb8b95a779702d51ecf6fa530a997d4,0c98695352c85d7b6f28a78dcbaff914,unavailable,51.69,9052.10787
dceb6ab566e0d15ffaba53ef637afa3c,c357638ad6b3773047a316462e992235,unavailable,80.33,14067.63059
b2e2410ac54dcb51230fd94aef5bcd2c,04776bfb2aee6d25a15f65b172c0d92c,unavailable,25.0,4378.075000000001
8db43b1e3642a3227063d2517b63ecbe,45938ba1c04f7c36fa58f04c3d6e1540,unavailable,74.96,13127.220080000001
79563470c891926bb9507d1ad1ff661d,27fc1e85ea154f4ad91805cf8ce1fb55,unavailable,172.85,30270.010550000003
32bc13d17332ed4f07e360611c146b87,b8348d16ccd9eaf1b07cd2faeaa12d76,unavailable,141.33,24750.133590000005
f5e0327c97a90df59977a815f6e4453c,e6c59c09cb529c3f49bf5aa8e345d2e8,unavailable,93.55,16382.756650000001
b7be5e58fd37e6165dbb39e8362c8446,021ed85d23b734289c4dd0c827a3559e,unavailable,91.76,16069.286480000002
edefc0fa09c98cc491e9d2cf95ee4a5f,42c7319a2945a3b2965f0adaf0c68a3b,unavailable,35.96,6297.4230800000005
df8c077268f7f3baaac0892eb3143642,5bfe800011656c0afb81db64519982db,unavailable,174.54,30565.96842
2867faaa7a912bbc2bf8d8e40d7a0354,c7da870eb04374fc25d71501117ab5f6,unavailable,138.35,24228.267050000002
3b4b5ec89dc09c7aedc74199be65fef7,9e6179dbe5933b2f9ed17280257f1c97,unavailable,143.07,25054.84761
309688f286ca9fb39735664ba1e37b29,be9e16f7c118e7f49f6399f01fb4a48c,unavailable,50.01,8757.901230000001
648637c544f762334d4ce9bbe88ebe21,9df7ac1b5662e707e172cdb698820360,unavailable,171.61,30052.858030000007
9f3458f0433d4cfa472f4682654b8d49,99ebfafde8b9e58fd12db9d5cc83132f,unavailable,78.18,13691.116140000002
2e935fa1d39497aa0ec3f1107fbfb5b8,ffffe8b65bbe3087b653a978c870db99,unavailable,18.37,3217.0095100000003
8298521946fcd8c9f8b984aad6176694,fc0f896db68de04d75532460d7c4b244,unavailable,124.73,21843.091790000002
9bc5c73ed95bec088ff04d924946fa45,5a134aeb2bc57fc5561108c40911a5e5,unavailable,427.9,74935.1317
a3b14686446d3401d67a3421891c34a3,756a1ff94dada665c9df2c5800d359d1,unavailable,55.8,9771.8634
2b0edc4c59d83dcef85466718c36a317,5effe9491d0f5a1c12ee4a384ec09bdf,unavailable,112.91,19773.13793
b4ec6d93789e37e779f86f3b7a9982e5,a79c3eb63791c42b3c065e2f942d84e5,unavailable,85.23,14925.733290000002
67b0f3d0a405fc007841f73f2792323b,f358737ffa6369c7c39875bb5ab81cd1,unavailable,23.29,4078.6146700000004
b635cbb9f7c2bc5de438f7429b8490e5,d80503003ba91d9d6803f8287544782e,unavailable,1147.97,201035.95031000001
bea39233e56405aa80613120fa0faae9,a8f9158b7618546f8c99e5c194a3366f,unavailable,94.06,16472.06938
20e297eefc937e9b79e2cf97e9faddf1,12d0b91f6599ad6bd2e1ce29f0b221f3,unavailable,93.39,16354.736970000002
fc8121263d345c1d739f85edda7be0cb,1f5656157ed9a977036dd1cdec2f74a4,unavailable,130.0,22765.99
31c6c41e2949f1a20c6f8e60ac17d4fe,86c608f34ba6e73337c7fb6bb4db336b,unavailable,1520.77,266321.80471
335f8f913a1d29120e07b6bb9847d73c,513f24c01c5b22fe1b97bb2ff08f1808,unavailable,92.76,16244.409480000002
7c496cea7613c2efe6033e93e573347f,2b629d0b742814e674442efd475d0c7c,unavailable,64.55,11304.18965
232674aa2334edfdd9c2dbe346291712,b8cbb2fa6090f51abb6076e2b26ca3ae,unavailable,40.77,7139.764710000001
0b398dbb3e7c81005f3c69b01488c4c9,d5a8b5d8ed21f5234e1278a477e751a9,unavailable,16.14,2826.4852200000005
9710f97e7fb3ccd742ef8b5270d8d78f,aa5ca611bf23e034bfd48685d4fe006f,unavailable,70.43,12333.912890000003
2982a4a9b9ff0bf9a4f5b88a45a6fa67,e64d794f227cf73be5dc344cd062a168,unavailable,163.52,28636.112960000006
6ec704c9a120baaa6b3e162255ec684b,ea493c4332b771f1c1cf1592c320f8c9,unavailable,11.01,1928.1042300000001
453d6f15ae1c7406d6ec6a5ee3909b82,d6e0e90d298a127a8f1c6793bc8df207,unavailable,77.19,13517.74437
0b398dbb3e7c81005f3c69b01488c4c9,d5a8b5d8ed21f5234e1278a477e751a9,unavailable,6.64,1162.81672
1ff6183537eb3a189de77b309ed28ad1,52ac1d5c2063338b5a45f69a14528c9b,unavailable,84.23,14750.610290000002
74f833bf7c70ce8c3f820f725c213e1c,fffc22669ca576ae3f654ea64c8f36be,unavailable,101.56,17785.49188
8603de8fb5551ed7faf81d2a31b8bf0e,0037d14e53af1d555a582504a4058f4c,unavailable,603.4,105669.2182
9566b36fbba7756a79b5d2cba4e058d9,6c60cba0b553924964bcbf588c7fec36,unavailable,85.52,14976.518960000001
9a8fb2a3a77dab1c301506cd5af2e845,bfdbe6cffc004496c3db4b194181d3d5,unavailable,154.36,27031.986280000005
dbe1de9b04777a1c1bf05fd0aeebde9a,f3d37b5276fc40a7fb3bea7ecdc628a8,unavailable,173.58,30397.850340000005
d8198b1933966d7baf7a7d758bdde142,24eab5309a4f60346c0fe93388afe166,unavailable,31.75,5560.155250000001
6ec704c9a120baaa6b3e162255ec684b,ea493c4332b771f1c1cf1592c320f8c9,unavailable,200.0,35024.600000000006
8076135356d195170fe9f8d5698182c4,791adb0cb24efdbc7bca8035528f4446,unavailable,75.68,13253.308640000003
a4f71a0d584883f990018a219bb7dfb4,ef21c78da6a79f7c34a9e2ca1c0ae880,unavailable,211.48,37035.01204
d200a7526c6d29e8c2742a0bff8cff14,ce976f549c104536bfe1468454154b35,unavailable,87.76,15368.794480000002
dc18a044b56ed174037ca164cdf2e921,4a06381959b6670756de02e07b83815f,unavailable,1227.78,215012.51694000003
bd443caeb1873dd616185acf5162d26c,07442d34d7859515951ba034f7e61a16,unavailable,48.13,8428.669990000002
ca9d82b594244464dddfac0959180268,f02b2fdb876bcf76b53082baed71b52e,unavailable,164.62,28828.748260000004
b87fe28d8d70119601f63b7b131e7af0,28c2bddfd0115acbff6e0f9419f5b2c2,unavailable,1520.77,266321.80471
ecb1a8e8b5c6316fe7891f7b556fee28,e14de304ff77ad69b22fc75b5e6c9e69,unavailable,86.78,15197.173940000002
735458a5d288ba55c03a10cb1b2dd481,5a2e937ebdd78eaa8cac5dc67b8b3a42,unavailable,640.89,112234.57947000001
1f0a1cc0dc294f24707a0167df26c94b,d13ba90c3d08f763d715657141f6fa63,unavailable,73.43,12859.281890000002
1800254c5ad71baad5c53866d4ed0ea0,f872eb3035d6adfa491660d3d0f8f86d,unavailable,299.98,52533.397540000005
75020ffff57f14ba95e2562980ae510f,8626b742980d50fcc8d6e699cc7720fd,unavailable,53.0,9281.519
d8a40a1358d3b2dca231abdaa566b054,83913bf92fd18aeb5d5763e3bc298d26,unavailable,94.12,16482.576760000004
115b01b1f77f0e02812425b6f5cd8f2f,3a33c0707eef44f18059500427d00c67,unavailable,213.59,37404.521570000004
85a22eb264ad44ff56c4955a66876fed,df45454de710054424258d3bc3f2ff63,unavailable,0.07,12.258610000000003
0b398dbb3e7c81005f3c69b01488c4c9,d5a8b5d8ed21f5234e1278a477e751a9,unavailable,24.8,4343.050400000001
410d704bdcbe2893fd5ad73fe8166f43,0424e2f81bdfb77d7c11c3f447c7b241,unavailable,213.91,37460.56093000001
bf3c691a76e2c8733340a8f7e251a0f1,dbc9104a798de0ff6af4de6a32c92f70,unavailable,112.42,19687.327660000003
793c05f561c41e8fb6599c92be8d0afd,c2aeac174bd1b011b11f03cad2a9179a,unavailable,132.97,23286.105310000003
36cde427894b4797db8316e92b8e58f2,8ad31d01d748351b17d65242d9222b31,unavailable,2116.01,370562.0192300001
52fd8c890356febe4f78b653ef130cd2,21c57ebcb87ee3234cd00d36f40cfa9c,unavailable,39.96,6997.915080000001
08ee9c1b1da47ffd2a7c7163aa134b16,b8be9aabc886bf52d9361784b379ea49,unavailable,50.0,8756.150000000001
e2a5a9157ae607d38cdb1593f74c0686,f81114079f5dbe4fd576d9f5a0c243fc,unavailable,107.96,18906.27908
61839bad7238b99a645d22f47028722c,07af2b5f94948733e7e9bf819c3d25ef,unavailable,91.66,16051.77418
35dc5c3a87f9e9cf93676b98d4bc35a2,be59c56551fe3cef6d7019c7ab1fddb0,unavailable,208.63,36535.911490000006
8256266a3e79c5c11593977b92fe7b1a,74f388d7c1757feb7cfd8bc9efc7a78c,unavailable,54.27,9503.925210000001
2c9c2c96702997c879d75f927b76165e,20e569f30c28c88ac2731a006e5bb3d8,unavailable,25.9,4535.6857
c224c9c2f8598269441c76eca7720448,e1c29e7ed268f22c955322c710a37174,unavailable,484.68,84878.61564
2c885b285dce307562d7f4caae89c6dc,1028ae318a4846d5f21db7dd749f2ee3,unavailable,2039.44,357152.85112000006
2f346d92b11fcc7c342b3392b174cf3b,d8312a2d5a108ccc4d43cf2cc7f5a10e,unavailable,74.7,13081.688100000001
86f0bcd9b426a2c1022ae317c7f27be6,dd24965dd5aa551df36ce4baf180445b,unavailable,177.59,31100.093570000005
60d7d8686099e4682199966963c66ae2,58efc48a0054d0f88fa75bb458a3ecc2,unavailable,105.85,18536.76955
8eeaa67e826a9308e63f4436bf00a8f2,e6b9210d8d6ab1404223c31b0fe6a7b9,unavailable,54.05,9465.39815
d5ab426a149bfee66ff88db9c6a8836a,fdb25d73ff1068cb0fe401c24cfaf002,unavailable,89.19,15619.220370000001
6e7e891760708803a2f4203981f2d69d,9bc1b48bb57b22ba2fbd77579dad8202,unavailable,148.98,26089.82454
cdf36cd4632fe33085adec5cf3d6b306,c442e46ad092c69ea8db9cbe7b8f6e14,unavailable,91.13,15958.958990000001
e58b8168894c93cf61d36c90775acd85,65a227fbf7d798cdeadee8c0bea74993,unavailable,87.04,15242.705920000002
30e0a586733725ef792f50d33720b961,6487f2dc75493ba7a83cc0de029e3209,unavailable,68.01,11910.115230000003
6a30e349ceba14fcd64f13c3fd62aed3,3a011cc7716b214b68664fa2a3283d79,unavailable,276.99,48507.31977000001
e804ad37d90d9c32dc3ae61e90a06345,eb18d64ac5fd600895682f2c78731b4d,unavailable,60.74,10636.97102
45daa18f4e3e34c727128f6a775fff95,3aecaefcdaecb42530fd1efe4becc883,unavailable,75.36,13197.26928
5ae7a6fa175ab7b180b6c0142e5466e9,bc7b861ebaf4366268881e14b4a52666,unavailable,105.14,18412.432220000002
24f686e03e134195c83dc3e2b6bf4cd0,8feae4bd81cd90e377f43588b900d3c2,unavailable,44.1,7722.9243000000015
baec85e7fa005a17b89b8bf93300cb5f,7857aa0e8336a02f2fc39c3489d90e2d,unavailable,16.95,2968.33485
dd1341091b6a6b619079944b4aa45eb7,dfff377396a4ab6e54d73dd479008d66,unavailable,33.68,5898.142640000001
82492ccd735c628d8a98d08d7ffbe501,5d0b5e5f627d234d7cce220a7a3df097,unavailable,68.53,12001.17919
ae60d8ce9aa713ec6cc02a1b15e6759e,6a8e32e45208a7e5bb55c5f84ef10e53,unavailable,120.49,21100.57027
32cf225a72e589313cd8d967203effc6,3da1df4d9cb694fc33051ca98d40415d,unavailable,47.27,8278.064210000002
a2621d414c9c28d85816bbc9f2e8980d,8a7ea5641aa689d62643a0519501dc39,unavailable,90.26,15806.601980000003
05c852fbe20c108caf9f479633cbe088,30dc58c87bd6ea55196ceaded4afcf91,unavailable,2345.03,410668.6886900001
e5882de2409ffb5a26782367e95b91ba,7d66a925cb032def39bd1476c0cfa518,unavailable,1384.73,242498.07179000002
cbc0f78d9e0d7cd99582cd7552cfd64f,fc605af68bba864d01d42be7edd4ec6e,unavailable,282.46,49465.24258
a0141c1141d9406b48466fe4d1492bf4,70f4e83e21c469871d23f680673f2195,unavailable,91.95,16102.559850000001
e744792a1abc89d92d36e086697eaf97,b3b41a1b2f4447baf0ff13137fb8d088,unavailable,465.88,81586.30324000001
7644fdc557b95c452791b3c1791efc08,23a6e39515e87e3a35453b2bba148e1c,unavailable,121.3,21242.4199
9b95554e4a79777fcb0168932c4a9522,84cf1452a953df8b88613e6faab1b40b,unavailable,1641.51,287466.15573000006
190cce77a8a1f436ff7bb2e684906449,788f18d093894d9e62d9470a250e6060,unavailable,75.44,13211.279120000001
1dbe2e0c5594a384eac781a7e46c6011,4cc6b852b4d5583946b78337536629b1,unavailable,72.08,12622.86584
dadc23575c27fa7a66ce0310807865ba,a38b8d3c68acd8a16eac71cd0bcc2369,unavailable,51.96,9099.391080000001
091deda616c370d63f0bf9a3f525fb34,0edf9134fdbeacc3596fa523a869ad04,unavailable,95.8,16776.7834
d57e15fb07fd180f06ab3926b39edcd2,470b93b3f1cde85550fc74cd3a476c78,unavailable,134.38,23533.02874
bcd65d5c97ac448bb3efc90b759909fd,b6ba3ad41b033a7f107aabad3dabff93,unavailable,69.16,12111.50668
1985dcd0eb8cb683615c1d2b8f324572,7043701548d462c834782d596ac13466,unavailable,822.78,144087.70194
e731304a0fda25d2138155bbfe558bd7,06b1a1aa298eda35cabb263be4848848,unavailable,65.23,11423.273290000003
91663de20f19686d62e4dbc0087fcf62,ab2920fe8377dfb7f685a6591e3300d4,unavailable,104.28,18261.82644
deb556fbebd4343315d9ab970392674c,66d925f87715f42b875f1a75953baeb9,unavailable,256.24,44873.51752000001
3859aef969659dcc5439967f8ffbbc07,8210d3d4c6ffbe4d7cbe7aa1f0e73f00,unavailable,114.95,20130.388850000003
bc99558709784e3ae0b9f8dbff8c06f0,d83753f7658bcc23859c5f1988cdf50f,unavailable,27.77,4863.16571
8c6e16dc21c114e69bdf0d21386241eb,cd7891263813d9cc6b26f232f73c1485,unavailable,294.9,51643.7727
7aec7711c4f60453a59bf2f85d18187f,a6d7a64b9eae7e071d6f4250a7dc25a8,unavailable,234.29,41029.567670000004
2c990009034e1fc83904584b26b5fd25,6e568303db60ca2bb3aec0b1f9183492,unavailable,2234.7,391347.3681
